gp_id,x,y,z,ux,uy,uz,u_mag
17350,1250.33172188,-873.04175268,106.656400341,-0.0318345949953,-0.00550969737302,-0.0425295226752,0.0534093484573
17351,1251.65388846,-839.619869143,142.765878866,-0.040610421234,-0.0195630687008,-0.045689441034,0.0641829026438
17352,1352.04526881,-882.47794774,272.454907972,-0.0696331829834,-0.0293184811218,-0.04809415731,0.0895622770761
17353,1376.86537005,-840.951695739,224.839388099,-0.0682726813066,-0.03254143336,-0.051839802468,0.0916922516783
17354,1200.15203728,-878.285903187,84.692968972,-0.0239307088407,-0.0017655960477,-0.0396158627548,0.046316441323
17355,1237.66175907,-1041.55743587,212.302261368,-0.026323742102,0.0597989361551,-0.0507444469921,0.0827275713657
17356,1229.83670127,-980.896452126,202.436880103,-0.0310834052257,0.022164190105,-0.0567821820072,0.0684225518154
17357,1242.9385081,-1026.60063724,247.69536819,-0.0442124412003,0.0606177973525,-0.0242567200921,0.0788520499568
17358,1461.90481131,-835.742996482,282.310863003,-0.0847626669237,-0.0386339429835,-0.0558664804587,0.108620232431
17359,1429.42078841,-873.379660906,313.402405219,-0.0832904417767,-0.0349406941438,-0.0488739135207,0.102697659279
17360,1478.95645665,-824.508921849,305.551138879,-0.0871646165895,-0.0421336063047,-0.0580110847279,0.11286362176
17361,1103.49012505,-878.631327247,45.7728625842,-0.0115368411135,-0.00603914758916,-0.0258650076755,0.0289580494601
17362,1107.92147628,-817.401805126,54.7845171767,-0.0144701802739,-0.0120456775267,-0.0267348873437,0.0326992150597
17363,1117.1005474,-753.935702709,61.3196569017,-0.0178830911557,-0.0229801544189,-0.0288526638302,0.040992299966
17364,1404.7848117,-828.021810836,255.128151136,-0.0749814931304,-0.039280007638,-0.0527225686896,0.0997236810459
17365,1377.70225575,-868.429812314,295.230351964,-0.0747155518958,-0.0358104620985,-0.0473291929819,0.0954193659543
17366,1403.77855714,-857.818845613,312.18287115,-0.0787518595743,-0.039552959432,-0.0478812448687,0.100294095521
17367,1432.48753686,-817.487850239,280.081079457,-0.080301821672,-0.043725202844,-0.0546916965597,0.1065432194
17368,1383.44001915,-861.664548248,334.353674764,-0.0758122658343,-0.0422680394865,-0.0444523673711,0.0975197404521
17369,1406.70255081,-841.035802877,337.911447388,-0.0778170655105,-0.0453952641788,-0.0471881783881,0.101700294366
17370,1550.91734067,-847.972859387,340.47307769,-0.0941456681119,-0.03380020987,-0.0754501122734,0.125293976126
17371,791.221580645,-1265.69288452,214.845261027,1.02526663069,2.23713640093,-1.09760333651,2.69456564676
17372,1320.94865649,-865.229530866,310.415439312,-0.0663971702136,-0.0418000755561,-0.043893035742,0.0899023309794
17373,1349.23751808,-856.869101675,322.407096926,-0.0706399312252,-0.0437845887434,-0.0439489173129,0.0940138150907
17374,1262.06298556,-853.780677669,298.93615192,-0.0576675342435,-0.0468966158692,-0.0436418730137,0.0861942583114
17375,1222.07838629,-928.894572114,266.933834845,-0.0441494532257,-0.0193840635103,-0.0460086819848,0.0666461923615
17376,1227.14141151,-949.878159413,238.572377363,-0.0398530919533,-0.00224539902397,-0.0506332161758,0.064475059793
17377,1189.11312248,-1026.72145779,243.627746802,0.024318631637,0.391822316794,-0.0474602572586,0.395434697265
17378,1723.09847419,-719.344021929,516.977048198,-0.00451829813584,-0.0220131446001,-0.193564756594,0.194864846877
17379,1746.83808729,-717.592836767,514.179673422,-0.00377100494627,-0.0227668943239,-0.195815525992,0.197170667634
17380,1776.73899965,-709.826708395,511.570042568,-0.00214681893013,-0.0237077888562,-0.194898425366,0.196346795986
17381,1686.28560385,-768.525145538,503.34881221,-0.00912805382349,-0.0217019568553,-0.187836019056,0.189305748335
17382,1571.58128631,-777.776882053,436.280635234,-0.0470911234255,-0.0284789866636,-0.109136319038,0.122226685793
17383,1564.61616915,-787.791872799,432.84979292,-0.0506412005354,-0.0287559917497,-0.101462297916,0.116987333295
17384,1551.79434004,-800.108090792,421.368895543,-0.0590486633271,-0.0308384213886,-0.0886422515566,0.110883730256
17385,1582.02486562,-785.058291191,455.342205383,-0.0353573426841,-0.0236046014668,-0.110369023218,0.118273581912
17386,1653.50586637,-756.823804894,483.676699575,-0.0174458161893,-0.0196714460166,-0.175546097429,0.177504238297
17387,1343.22250261,-286.868970557,78.8711443294,-0.00728043770862,-0.028102934886,-0.0468150018367,0.0550856071892
17388,1510.95591066,-189.673712229,81.9928832455,0.000916107194566,-0.0130037574526,-0.0499917629481,0.0516634621656
17389,1407.45250641,-196.029015091,82.7554897121,-0.00070973242932,-0.0167202943755,-0.0509640801869,0.0536414898509
17390,1253.49839566,-354.785755274,76.812229433,-0.015351941504,-0.0365692468634,-0.0431805077026,0.0586306077877
17391,1156.84952542,-504.068547078,83.8633128581,-0.0273225722238,-0.0573888529393,-0.038560380057,0.0743431658241
17392,1094.9950872,-622.999260636,72.4865951663,-0.0219684855327,-0.0455572901918,-0.0311853351507,0.0594189041861
17393,1186.06325946,-412.346926254,69.0459380199,-0.0178587344823,-0.0412258207639,-0.0372873086991,0.0583853242261
17394,1077.4324513,-696.098568744,56.7873516439,-0.015880834294,-0.028780137883,-0.0265093656277,0.0422284702591
17395,1669.68854845,-96.6801768837,84.6790748362,0.0028935051439,-0.00576454156856,-0.0556085128934,0.0559813274023
17396,1565.35339058,-99.0756656931,68.9706016646,0.00192942640759,-0.00604013717595,-0.0433526953067,0.043813949077
17397,1527.25930433,-829.379112735,336.320640148,-0.0904603696598,-0.0390185940729,-0.0686409417347,0.12007126236
17398,1502.17495009,-815.595611985,334.905829504,-0.0870850280067,-0.0434300009551,-0.0629653420755,0.115907727907
17399,1785.48896511,-644.578123672,458.851173708,-0.00209187476651,-0.0211293379269,-0.190417281097,0.191597405519
17400,1781.36310908,-582.343675243,444.698556721,-0.0017773199942,-0.0256222815343,-0.188552183034,0.19029342055
17401,1790.31512864,-609.739891632,469.988901519,-0.00145341049697,-0.0227446373592,-0.189225450486,0.190593027266
17402,1779.2016791,-545.599923206,434.724303885,-0.00181526294399,-0.0279065761009,-0.188599950145,0.190662039651
17403,1780.33300987,-511.323163683,445.681483277,-0.00133910588662,-0.0281413779462,-0.190843432138,0.192911756893
17404,1765.95999315,-309.939596963,298.405729983,0.00272436201588,-0.0294933727169,-0.165073307317,0.167709504713
17405,1773.0671306,-384.268185241,358.417307786,0.000951623772783,-0.0330407270858,-0.181127103718,0.184118502426
17406,1771.70549358,-340.536453539,359.110622956,0.00126244908506,-0.030306909211,-0.18185268551,0.184365131602
17407,1759.91600416,-185.092089687,243.259529301,0.00416392717826,-0.0157893810056,-0.142663813267,0.143595287033
17408,1756.73396889,-140.883531676,193.72612038,0.00326452455159,-0.0103675794299,-0.118723395243,0.119219916129
17409,1764.0133995,-249.969067065,301.716497094,0.0043921515561,-0.023478395699,-0.167117911821,0.168816238885
17410,1778.98221175,-408.171310257,415.594392748,0.000813214263429,-0.0298374734912,-0.190017900351,0.192347962286
17411,1781.24682645,-474.787313603,454.127582263,-0.000806541717312,-0.0280907071694,-0.19235382201,0.194395810604
17412,1751.7897295,-72.3162492712,78.2498365241,0.00161759489975,-0.00239421751035,-0.0518704689588,0.051950884889
17413,1796.8406195,-666.728510952,489.633927716,-0.0018638187339,-0.021523173722,-0.192277158291,0.193487018758
17414,671.567792697,-1199.87700359,51.942709325,0.136353113096,0.221250884621,-0.107798240345,0.281362019501
17415,715.830775223,-1161.99775109,40.5859767722,0.12294955977,0.283209409525,-0.0751100115025,0.317750968085
17416,745.076562405,-1110.0478169,39.5072581148,0.149428665229,0.433140114111,-0.0761476932076,0.464475785833
17417,624.518532235,-1219.69915079,48.9149325744,0.0969746219829,0.15801066684,-0.111104709058,0.216138160718
17418,574.724213676,-1253.43915261,52.7301582808,0.0630165107385,0.102830744121,-0.0992787684751,0.156209847423
17419,569.195341759,-1341.10182643,110.144880116,0.0805410420644,0.134064904283,-0.115444659793,0.194390656905
17420,699.514687017,-1255.10824957,158.663526521,0.526933701295,1.09037801343,-0.695212654069,1.39638962045
17421,652.233333957,-1241.84296856,143.145742175,0.435003973951,0.845328546972,-0.516844329386,1.08209836452
17422,680.753304336,-1326.69450486,201.422247689,0.490181895167,1.16459197342,-0.651562288474,1.42164910251
17423,752.943282746,-1267.39541151,183.808224999,0.733805491185,1.50427673839,-0.914918220693,1.90745756312
17424,729.822315565,-1333.70728273,215.488267344,0.542869434129,1.36656281508,-0.804078459777,1.67593058315
17425,468.114958876,-1346.52968755,47.7773117784,0.00962484590654,0.0148916004296,-0.0150229586435,0.0232397656719
17426,290.874847818,-1559.47139879,45.1493380585,0.00552347835471,0.00576636030566,-0.0666342403435,0.06711096565
17427,284.960244464,-1551.50169842,108.907817052,0.00775804773031,0.00943315324288,-0.163398115702,0.163853946854
17428,288.5154737,-1555.10208206,187.326582698,-0.00360859121397,-0.00107588057784,-0.260651829846,0.260679028408
17429,315.749603948,-1567.35830717,233.928706432,-0.00576653792925,-0.00584838254915,-0.308604726795,0.30871400023
17430,725.392345403,-1411.58394112,516.962324207,6.42394064235,10.9694744642,-10.006563777,16.178000557
17431,718.899836019,-1446.58055752,519.635106341,5.58588281974,8.80944095937,-9.34697585149,14.0062234189
17432,655.126158642,-1321.59638574,517.287894692,9.41860578123,16.7179042886,-12.8197413032,23.076919763
17433,684.796019191,-1332.13039297,519.64101554,8.50314651871,15.6149018589,-11.8396548993,21.3613222652
17434,537.675759548,-1273.00823858,404.503146697,7.19412988068,12.1377634372,-9.24704973556,16.869757995
17435,512.55751218,-1323.96969026,434.740945997,6.4928014851,10.5060681412,-8.74794484326,15.1347440643
17436,456.205407994,-1321.89490061,392.234081368,3.91803707464,5.90684236602,-5.07771840979,8.71923308006
17437,495.188524224,-1276.20570727,370.692491094,4.42005035731,7.59131687969,-5.92418119477,10.5953225509
17438,473.513090391,-1314.5204841,419.030821741,5.64744021218,8.83883254076,-7.33601296049,12.7998292094
17439,508.134681925,-1265.75863991,398.930092201,6.67775800019,11.0805854354,-8.65937223988,15.5678050184
17440,447.730985181,-1272.27284722,319.551298133,1.89948901675,2.87222892389,-2.43891567669,4.21972359213
17441,423.807997062,-1331.40101808,360.187734715,1.81265583441,2.81780384755,-2.39757604503,4.11996487716
17442,469.266693543,-1266.70492335,361.047305165,3.92110439919,6.4382450498,-5.25987436167,9.19197135174
17443,544.723371072,-1325.87183245,448.101719919,7.53012662597,12.2559377523,-10.2554486436,17.6659289049
17444,276.490693846,-1467.33601761,64.0172865676,0.0114048921998,0.0202297942241,-0.0959632808968,0.0987333146457
17445,348.140330567,-1341.06971466,48.9304584796,0.00678128975555,0.0116841062318,-0.0173047015378,0.0219535173605
17446,271.880284383,-1416.20328081,128.739861664,0.00574605867325,-0.00367724131783,-0.148809829011,0.148966118646
17447,333.748471011,-1302.10083629,101.95077699,0.020917044439,0.0402146778819,-0.0523589123591,0.069254593845
17448,331.470636305,-1264.97088963,170.886873709,0.108145130227,0.169725477858,-0.181417216623,0.270950758466
17449,273.813485411,-1373.3657405,184.582792297,0.024303434084,0.00837623943073,-0.206197264924,0.207793480064
17450,343.074686902,-1320.51702731,324.588002211,0.783401686363,0.927938965768,-1.16693682017,1.68420024601
17451,386.387685817,-1242.86785609,255.820367489,0.76258350417,1.00874992761,-0.745526835757,1.46796467264
17452,260.73292807,-1326.76988952,249.717071341,0.150278222653,0.123934672277,-0.381968870796,0.428769828059
17453,331.270892743,-1234.71736921,230.828742309,0.404631252246,0.50679268485,-0.464227527264,0.797541517904
17454,373.007322438,-1305.73742188,351.030735757,1.5125873816,2.04941799821,-1.92132646958,3.19053759124
17455,408.989492829,-1252.78790416,307.696443727,1.43651288673,2.28748919547,-1.84982973167,3.27384271603
17456,594.435355737,-1296.07976867,516.290869779,10.6823534995,17.8774799079,-14.9045361283,25.6098059607
17457,610.124403594,-1262.12283772,492.845448848,11.0065837038,19.0412138836,-14.0899752967,26.1197265462
17458,634.804567135,-1263.88653102,518.538417756,10.455305326,19.0488768273,-13.6279253174,25.6494340346
17459,534.427868511,-1305.46194635,467.868396416,9.03818532342,14.7830615961,-12.4625522663,21.3434512927
17460,551.016530536,-1264.03851482,446.835522528,9.65124118578,16.3541566104,-12.5468388431,22.7602297839
17461,567.334043652,-1259.82681714,471.607964811,10.7997716242,18.3265695542,-13.9856651486,25.4577502621
17462,555.557682773,-1295.87561273,490.215532331,10.266304576,16.9972149898,-14.1241477146,24.3678861562
17463,584.583104997,-1249.60944826,494.20799079,11.2793157724,19.3670021924,-14.5511954602,26.7215461292
17464,568.371365123,-1284.75723346,514.500898705,10.995089577,18.2572429237,-15.3058921136,26.2390786304
17465,501.705871306,-1588.72217221,469.975899905,0.804668469559,0.237226052829,-2.34495627419,2.49049944266
17466,545.618497244,-1589.51579284,496.784749717,1.28976359987,0.472841193314,-3.6629621174,3.91207878386
17467,568.733485721,-1590.63265078,504.161611924,1.5353357726,0.464976261639,-4.09742019896,4.40026262232
17468,587.758706499,-1592.96829199,520.527682908,1.82025157192,0.65552301902,-4.79342210057,5.16913161447
17469,458.523344545,-1583.37065114,429.621035,0.367367525968,0.21962099709,-1.33347312064,1.40047950537
17470,472.714815139,-1589.52736814,460.014354422,0.583949217623,0.16518783026,-1.8112853733,1.91024564168
17471,428.123141993,-1585.92961144,391.991382994,0.180248548062,0.0732245892918,-0.805983319323,0.829132372171
17472,382.947670645,-1584.65188024,388.69128635,0.0951090244266,0.0420328018506,-0.623198907373,0.631814340696
17473,370.227588869,-1575.62852611,366.773760295,0.0602082083329,0.0205229727284,-0.520831127457,0.524701137876
17474,340.637753969,-1581.77824229,339.608804429,0.0124902545971,-0.000472803406797,-0.428881394468,0.429063492415
17475,327.96898032,-1582.39632976,299.502996362,-0.00493709954159,-0.00563382983255,-0.375849232682,0.375923876201
17476,605.259786863,-1591.27938386,538.361040691,2.11379767632,0.792313990064,-5.73521791669,6.16349143158
17477,668.099348186,-1576.64598975,530.842468631,2.40821099276,1.47370183688,-6.38757441618,6.98372280463
17478,644.862059726,-1572.20330014,533.07800855,2.48649479061,1.68525310788,-6.34613620312,7.02112377686
17479,705.375307741,-1530.12855781,533.65908326,3.45979478436,4.10250173285,-7.88410470404,9.53728511696
17480,661.043810832,-1555.61199244,538.623840143,3.03197066717,2.77390403941,-7.30530051527,8.38181396625
17481,675.769886709,-1530.31981654,534.419982798,3.56129745695,4.21770774684,-8.01297741785,9.7303497015
17482,791.781291559,-1310.70053403,469.204364156,7.400535833,13.4700541074,-8.06968506643,17.3588624438
17483,769.244628716,-1318.26987428,485.92974455,7.58637166466,13.8524694026,-8.81881150689,18.0890956097
17484,714.559889397,-1285.48023583,487.259875266,9.47074055113,16.8182568801,-11.1879118231,22.3095957389
17485,672.466053994,-1377.98284168,507.069775377,7.99661521786,13.2423135407,-11.3903781161,19.2105553402
17486,745.125030373,-1304.68763806,480.398907799,8.47773922625,15.0449330926,-9.85563801262,19.8835528713
17487,692.197515322,-1400.27920181,513.794281397,7.10099056799,11.7849646549,-10.738599864,17.4535665697
17488,821.742812021,-1309.21333198,448.391361583,6.88908877389,12.5398768312,-7.02743936328,15.9402935695
17489,1038.45292703,-942.003557568,85.8864229504,-0.002332349336,0.00683462068422,-0.0535523998182,0.054037130009
17490,1090.25864758,-936.359968385,122.08007488,-0.0104506963591,0.00675805680504,-0.0582319913103,0.0595470670826
17491,1004.23431818,-951.96201118,48.4678146329,0.00182436535629,0.00618744409006,-0.0429592228685,0.0434408517733
17492,964.860336945,-1045.41217865,53.3306025979,0.0879991377446,0.288881293763,-0.556469863392,0.633131075682
17493,956.734509229,-1022.87501522,98.8519117769,0.205623351707,0.47928939828,-0.615739019937,0.806928640428
17494,991.254989042,-1005.09257211,135.050486163,0.184150812759,0.526112639105,-0.456650791302,0.720580305076
17495,977.088166219,-1123.17951976,76.1903200068,0.11516643282,0.531874667685,-0.277792943422,0.611001545651
17496,1005.2269915,-1103.94082055,101.139577329,0.131148933197,0.638657721264,-0.410723397231,0.77056955341
17497,1045.36589212,-1065.58474937,182.301512553,0.200913464052,0.989825064544,-0.395893666752,1.08482794664
17498,1022.01709534,-1076.70317385,156.903690522,0.214050421081,0.907823416863,-0.510316357935,1.06319505461
17499,1144.88854046,-911.666521992,144.658102153,-0.023295490597,-0.00332296847104,-0.0577317717243,0.0623432391526
17500,1187.46686421,-975.203303563,171.986387624,-0.0199457428522,0.0259509277325,-0.0633532992451,0.0713086518829
17501,1169.02434932,-1047.02499945,220.067281557,-0.00486190648196,0.373480071503,-0.108003392516,0.388813238895
17502,1139.37355144,-958.248559882,146.902443673,-0.0131352439541,0.0187040754152,-0.0628245922663,0.066852871773
17503,1112.9055087,-988.371859093,197.873715121,0.0284611197807,0.364246348451,-0.0655590745331,0.371191904481
17504,1124.56740127,-1049.0562481,218.035464423,0.0912236317456,0.715371116869,-0.190239650646,0.745834237963
17505,1081.360876,-1049.22843595,216.973436129,0.236999630786,1.12122264265,-0.262184811534,1.17560619035
17506,930.424416764,-1114.68604682,84.3877020776,0.176341974022,0.734228033525,-0.374943221146,0.84307159607
17507,896.31564286,-1035.43372695,52.6642587033,0.182630805658,0.388392407478,-0.601206895462,0.738682884947
17508,850.774923407,-1114.46822979,73.9778753394,0.222016861688,0.707253303256,-0.315837945887,0.805761956103
17509,1161.0686428,-1020.72798207,272.432141093,0.176623367515,0.902058458378,0.0471872466673,0.920397692594
17510,1116.60697947,-960.815691318,276.964667533,0.27711088152,1.34971566004,0.920728726826,1.65718562389
17511,1138.69215672,-934.449658644,280.440993957,0.021919186841,0.599966834579,0.790430225016,0.992582789477
17512,960.774640344,-1091.36310444,324.160996788,2.67561943963,6.20023082063,0.74507260182,6.79388951903
17513,991.877056902,-1000.42797246,294.013082149,2.49019223585,4.52319876986,1.09714164072,5.27864606343
17514,996.733985325,-1037.76464581,299.595823276,2.19170026603,4.48522856786,0.49664802341,5.01672050459
17515,963.393768639,-1046.14892251,307.729381175,2.92585227541,5.65068875864,0.697001660498,6.40130504657
17516,945.865290154,-1064.80155828,316.893996751,3.20263492176,6.56066578049,0.742538769653,7.338294744
17517,1035.38087273,-964.555370536,282.410213627,1.32313900181,3.10877676893,1.76322986165,3.81105882429
17518,1072.11592182,-940.912083501,273.60776362,0.433658510122,1.59507747749,1.45012190837,2.19890550313
17519,1077.88953283,-968.274713734,257.799261453,0.450143961799,1.67100941743,0.87677954858,1.94001145262
17520,1045.0377249,-937.573106665,276.962393403,0.885808146131,2.25047365265,1.87589898967,3.06076538671
17521,1042.6226584,-1013.43742388,276.935687362,1.26852087606,2.80032807162,0.19390149851,3.08035392656
17522,1045.97512254,-964.859256844,257.168610521,0.648972710615,2.0950520363,0.971334604866,2.39872873175
17523,928.143610081,-1153.01005985,319.000155893,2.88057159604,7.04927602042,0.529241264565,7.63348422728
17524,691.720998973,-1496.64161438,539.638125165,4.71850755129,6.27429716204,-9.32738791064,12.1914430493
17525,700.410511287,-1468.63970839,531.811049791,5.49638901281,7.7025996549,-9.77752781817,13.6066301434
17526,816.845743668,-1260.82596985,379.814954962,6.70350255278,11.8140153404,-5.00723278953,14.4768879649
17527,826.572330701,-1224.60207088,348.023047525,6.01478297901,11.2093266764,-2.61100540813,12.9862992444
17528,797.66509287,-1266.69611569,356.772484137,5.60671754188,10.0824729661,-4.47854866669,12.3753359901
17529,808.970257017,-1227.31608098,318.957683232,4.64678003181,8.97256326128,-2.58307582442,10.4293689577
17530,798.903613751,-1239.90781994,282.99345556,3.0582065646,6.12559929049,-2.26036045326,7.21005016891
17531,780.121057899,-1292.52928059,300.472867353,2.66350246175,5.3762428632,-2.83439480106,6.63566323558
17532,765.220541086,-1245.01091646,238.975182168,1.62252117261,3.42134861508,-1.64100589067,4.12687552934
17533,744.886487753,-1307.49729469,270.293248081,1.60118756281,3.26573649588,-1.99569879643,4.14869258416
17534,817.603101448,-1211.34781696,379.159673043,8.24540264528,14.9495290445,-3.38491509233,17.4049629019
17535,811.902136805,-1236.37075535,397.124837532,8.19279293499,14.102880972,-5.63911018045,17.2572498219
17536,840.176266384,-1216.0005822,377.140958289,7.60116494462,13.7772923555,-2.92012857633,16.0037071976
17537,838.522354421,-1199.88593893,349.250964555,6.26871984386,12.3491264094,-1.14643883387,13.8964777392
17538,861.291723286,-1169.27113469,330.69541165,4.70283485723,9.92783978335,-0.448690783973,10.9945432774
17539,892.263475611,-1158.49196983,326.423436939,3.95191454255,8.90317938081,0.366393045378,9.747742072
17540,1290.45000762,-811.896161899,202.871233872,-0.0562014304243,-0.0385431271145,-0.0487928751205,0.0838147844478
17541,1269.26851151,-859.730263674,248.161898218,-0.0561792683597,-0.0352231908366,-0.0485601113922,0.0821880026802
17542,1302.63857904,-854.336086331,271.801442934,-0.0626049806522,-0.0391150808658,-0.0468807990715,0.087448170222
17543,1344.11610653,-812.751039799,231.031892607,-0.0651594032008,-0.0414108195352,-0.0505579521965,0.0922860245669
17544,1251.80273756,-809.130401071,182.029048022,-0.0492879544626,-0.0358275503372,-0.0476859367003,0.077374830386
17545,1204.18707532,-836.68609532,119.935456527,-0.0326733922974,-0.0168448321258,-0.042983255742,0.0565584583219
17546,1188.25352465,-908.07581665,177.718960116,-0.0332359396981,-0.00766603734333,-0.0557414579691,0.0653491082776
17547,1215.85866009,-804.990954548,159.064094816,-0.0419014539252,-0.0326194688397,-0.0459248616287,0.0702058010712
17548,1184.56754625,-869.981872949,213.596870638,-0.0403786897839,-0.0289651621157,-0.0507791233645,0.0710488463996
17549,1345.20437179,-850.022429678,290.428483449,-0.0698003402142,-0.0414398953491,-0.0467404611223,0.0936697556658
17550,1379.74960247,-804.55816289,248.153397104,-0.0708935078835,-0.0446192261967,-0.05212862802,0.098661839967
17551,1455.20818005,-809.372511619,305.921799576,-0.0839019385069,-0.0467746921752,-0.0565037763998,0.111445429968
17552,1479.526143,-797.070749852,333.195636405,-0.0836178179919,-0.0486464208239,-0.0621754014483,0.11499649686
17553,1043.967458,-839.767913697,44.6044897566,-0.00690052676771,-0.0105635238236,-0.0239603364453,0.027079568457
17554,1052.20543704,-779.314758787,70.9522495726,-0.0130438266867,-0.0218980510121,-0.0292325645834,0.0387841318696
17555,1378.82022674,-839.856870444,319.112745969,-0.0747932124165,-0.0457790312666,-0.0463768766102,0.0991995917905
17556,1398.46534393,-797.801386343,279.54502136,-0.0756534342318,-0.049241648189,-0.052872896251,0.104612261162
17557,1429.68074572,-788.833737197,305.380136449,-0.079801810025,-0.0521620529221,-0.0556656863385,0.110398719575
17558,1384.08975176,-824.457142925,343.411781154,-0.0741590094666,-0.0506711413105,-0.0458564413685,0.100846102859
17559,1323.40443517,-832.113822506,335.141157309,-0.0673929122178,-0.0535044697991,-0.0423359983634,0.0959003110689
17560,1247.43730142,-886.398964877,294.736387069,-0.0536805487909,-0.0379872313243,-0.0440548698602,0.079154675292
17561,1230.45318905,-865.414775696,291.021047729,-0.0520338124629,-0.0446905517987,-0.0438894668345,0.0814312492751
17562,1274.8296302,-831.277058416,310.812656534,-0.0606261129724,-0.0540163937955,-0.0431194104944,0.0919379134753
17563,1205.62522657,-910.28933089,287.42506295,-0.0450939498266,-0.0330771304142,-0.0433645422295,0.0707675376863
17564,1196.85770812,-918.055229067,265.338826499,-0.0408593554873,-0.0250445144852,-0.0458143080099,0.0662998148946
17565,1175.65480197,-967.550789109,264.399455882,-0.0374243534312,0.439795731936,0.211360410452,0.489381335121
17566,1198.69413291,-932.645650306,242.588542735,-0.036529014513,-0.0117912155859,-0.0493235480533,0.0624997124701
17567,1694.4012722,-707.725741537,516.91348322,-0.00581557062751,-0.0206428267941,-0.188580571779,0.189796151732
17568,1677.33161428,-732.093114252,498.357628999,-0.0106359327723,-0.0200745197773,-0.18489794136,0.186288373575
17569,1759.89433236,-694.790992382,506.767198272,-0.00397029546102,-0.022132860377,-0.195356511979,0.196646366677
17570,1531.10258824,-809.9314382,379.00240037,-0.079040532348,-0.040012014652,-0.0770661634145,0.117420443764
17571,1558.44690593,-772.224635175,436.81558314,-0.0469892841898,-0.0308027846195,-0.100730390786,0.115340435221
17572,1552.79341924,-770.478698089,446.835296093,-0.0450310240951,-0.0329015573381,-0.0849667455024,0.101634902704
17573,1549.18573318,-792.015136592,425.136084854,-0.056160116703,-0.0320050858968,-0.0870488316443,0.108424090137
17574,1552.53790038,-783.623887135,429.191861598,-0.0526118595547,-0.0318560845519,-0.0927414487983,0.111282497339
17575,1545.84813881,-783.554114102,410.014829105,-0.0611404924703,-0.0351880931447,-0.0939129871509,0.117456421171
17576,1609.92998005,-720.63470738,460.791152515,-0.0282336034016,-0.0252195428484,-0.157001041296,0.161500738916
17577,1584.27531016,-726.897611033,450.411256401,-0.0346762427931,-0.0279912934262,-0.139372853905,0.146324115332
17578,1571.40307095,-765.730071936,454.719496821,-0.0352435947984,-0.0258191774481,-0.10792268896,0.116430441427
17579,1641.72360343,-733.530868784,484.094786776,-0.0174865936313,-0.0209364715877,-0.172147369727,0.174295248654
17580,1310.28168432,-189.42538691,78.3148293405,-0.0036122804315,-0.0201218040009,-0.0469446037894,0.0512028455372
17581,1244.14638446,-276.185458068,84.2386447244,-0.0111474888348,-0.0319107502018,-0.0503750679067,0.0606647340089
17582,1456.33801037,-107.167321799,75.8793845204,0.00186218873976,-0.0081567741258,-0.0458358945113,0.0465932391736
17583,1353.7216394,-95.5812875554,74.9502483876,8.29970292471e-05,-0.00922765438194,-0.0445319623409,0.0454780404572
17584,1154.86505917,-333.650318896,60.7597826224,-0.0127066557981,-0.0310690643353,-0.0336053432149,0.0474980520951
17585,1082.73054442,-526.118948177,62.9721947393,-0.0198109529493,-0.0444261170513,-0.0286789760027,0.056468021017
17586,1109.48328783,-445.693514576,58.100841266,-0.0166199918368,-0.0404941307365,-0.0287380840516,0.0523629279903
17587,1023.64808173,-654.803823611,69.5337650864,-0.0144118319842,-0.0404626392281,-0.0302054412933,0.0525099491351
17588,1002.24161015,-708.481127732,54.0737401424,-0.00695611040023,-0.0253012490533,-0.0257190616151,0.0367424931913
17589,1496.12642566,-792.835181787,358.370599493,-0.0802817651553,-0.0480720256866,-0.0683592500851,0.115883857988
17590,1789.95946202,-582.131794697,488.80002017,-0.00202205797423,-0.0231564281579,-0.1889928633,0.190416940585
17591,1793.9314196,-631.860415997,487.495384722,-0.00180221523586,-0.0221718365377,-0.189406476857,0.190708289779
17592,1781.05917852,-549.560093282,467.913025276,-0.00158986135693,-0.0256097157855,-0.190333645352,0.19205541324
17593,1786.54626493,-509.307758879,479.508333418,-0.00143815473382,-0.0259729581718,-0.192183312147,0.193935783993
17594,1770.22953379,-282.646675714,346.515191663,0.00332492800275,-0.0264032004216,-0.179218003983,0.18118299338
17595,1775.83682208,-366.49083279,395.955562896,0.00149346904508,-0.0298386087124,-0.18845053328,0.19080402646
17596,1772.44764137,-320.325951136,399.767464881,0.00179063602806,-0.0283285839197,-0.189784083353,0.191895058139
17597,1767.54609183,-196.16723806,309.784999304,0.0048926839633,-0.0192504169594,-0.167475521557,0.168649243195
17598,1764.3772571,-128.104615253,263.115045936,0.00440326724469,-0.0108856946507,-0.14895564031,0.149417769662
17599,1761.02126412,-68.0306028277,151.161611305,0.0024922604947,-0.00367161566911,-0.095398472519,0.0955016265985
17600,1750.25366221,-83.858374578,220.502956271,0.00496063002887,-0.00678785857785,-0.130979224111,0.131248771511
17601,1784.73935367,-377.01777522,425.828120982,0.000851155980365,-0.0284974129749,-0.191501448151,0.193612064853
17602,1786.47289029,-465.288422613,482.642451391,-0.00115605005213,-0.0261136820977,-0.193926927962,0.195680643482
17603,1786.68982712,-430.853826402,483.202337796,-0.00105766773241,-0.0256106214953,-0.194150268922,0.195835005852
17604,1788.57506657,-385.177542704,458.184632133,-9.50164233305e-05,-0.0262332210481,-0.193386961162,0.195158160635
